event_id,time,src,dst,country,event_type,label
1759,37.0,Women (India),Unspecified Actor,India,145,1
1760,37.0,Student (United States),Unspecified Actor,United States,141,1
1755,37.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1756,37.0,Activist (Thailand),Unspecified Actor,Thailand,141,1
1754,37.0,Protester (Haiti),Unspecified Actor,Haiti,141,1
1753,37.0,Protester (Haiti),Ruling Party (Haiti),Haiti,145,1
1748,37.0,Citizen (Israel),Rabbi (Israel),Israel,141,1
1747,37.0,Protester (Haiti),Unspecified Actor,Haiti,141,1
1750,37.0,Student (Iran),Unspecified Actor,Iran,141,1
1749,37.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
1752,37.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
1751,37.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
1734,37.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1733,37.0,Criminal (Greece),Unspecified Actor,Greece,142,1
1741,37.0,Protester (Haiti),Unspecified Actor,Haiti,141,1
1742,37.0,Citizen (Czech Republic),Unspecified Actor,Czech Republic,143,1
1743,37.0,Protester (Haiti),Unspecified Actor,Haiti,141,1
1744,37.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
1739,37.0,Student (South Korea),Unspecified Actor,South Korea,141,1
1740,37.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1738,37.0,Citizen (Zambia),Unspecified Actor,Zambia,141,1
1737,37.0,Muhammad al-Baradei,Unspecified Actor,Egypt,143,1
1768,37.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
1767,37.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1769,37.0,Citizen (Canada),Government (Canada),Canada,141,1
1770,37.0,Citizen (Canada),Ministry (Canada),Canada,141,1
1763,37.0,Protester (Russia),Russia,Russian Federation,144,1
1764,37.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
1766,37.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
1765,37.0,Protester (Russia),Russia,Russian Federation,144,1
1761,37.0,Activist (Indonesia),Police (Indonesia),Indonesia,141,1
1762,37.0,Activist (South Africa),Unspecified Actor,South Africa,141,1
1774,38.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
1773,38.0,Citizen (United States),Unspecified Actor,United States,141,1
1772,38.0,Citizen (Norway),Foreign Affairs (China),Norway,141,1
1771,38.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1800,38.0,Protester (United Kingdom),Police (United Kingdom),United Kingdom,145,1
1783,38.0,Citizen (Indonesia),Unspecified Actor,Indonesia,141,1
1778,38.0,Citizen (India),Police (India),India,145,1
1813,38.0,Citizen (Zimbabwe),Unspecified Actor,Zimbabwe,141,1
1826,38.0,Main Opposition (Burundi),Unspecified Actor,Burundi,143,1
1780,38.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1777,38.0,Protester (United Kingdom),Police (United Kingdom),United Kingdom,145,1
1799,38.0,Protester (United Kingdom),Nick Clegg,United Kingdom,145,1
1779,38.0,Protester (United Kingdom),Police (United Kingdom),United Kingdom,145,1
1825,38.0,Protester (Haiti),Military (Haiti),Haiti,145,1
1788,38.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
1787,38.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1786,38.0,Citizen (Egypt),Unspecified Actor,Egypt,143,1
1785,38.0,Citizen (Pakistan),United States,Pakistan,141,1
1814,38.0,Student (Iran),Unspecified Actor,Iran,141,1
1815,38.0,Protester (Norway),Unspecified Actor,Norway,141,1
1806,38.0,Hamas,Israel,Occupied Palestinian Territory,145,1
1807,38.0,Protester (United Kingdom),Royal Administration (United Kingdom),United Kingdom,145,1
1804,38.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
1805,38.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1798,38.0,Rebel Group (Sudan),Unspecified Actor,Sudan,143,1
1797,38.0,Student (United Kingdom),Police (United Kingdom),United Kingdom,145,1
1796,38.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1795,38.0,Student Dissident (United Kingdom),Legislature (United Kingdom),United Kingdom,141,1
1781,38.0,Farm Worker (South Korea),Unspecified Actor,South Korea,141,1
1782,38.0,Activist (Jordan),Unspecified Actor,Jordan,141,1
1784,38.0,Protester (Haiti),Unspecified Actor,Haiti,141,1
1816,38.0,Citizen (Somalia),Unspecified Actor,Somalia,141,1
1803,38.0,Protester (United Kingdom),United Kingdom,United Kingdom,145,1
1802,38.0,Protester (United Kingdom),Police (United Kingdom),United Kingdom,145,1
1817,38.0,Citizen (Somalia),Unspecified Actor,Somalia,141,1
1801,38.0,Protester (United Kingdom),Legislature (United Kingdom),United Kingdom,145,1
1791,38.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1792,38.0,Party Member (Haiti),Unspecified Actor,Haiti,143,1
1794,38.0,Activist (Bharatiya Janata),Indian Mujahideen,India,145,1
1775,38.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,145,1
1811,38.0,Student Dissident (United Kingdom),United Kingdom,United Kingdom,145,1
1810,38.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,145,1
1776,38.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1809,38.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
1789,38.0,Protester (Haiti),Unspecified Actor,Haiti,141,1
1790,38.0,Insurgency (Philippines),Unspecified Actor,Philippines,141,1
1812,38.0,Citizen (Zimbabwe),Unspecified Actor,Zimbabwe,141,1
1824,38.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
1823,38.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
1822,38.0,Misir Mardanov,Unspecified Actor,Azerbaijan,141,1
1821,38.0,Protester (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
1820,38.0,Activist (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
1819,38.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
1818,38.0,Student Dissident (United Kingdom),Police (United Kingdom),United Kingdom,145,1
1793,38.0,Citizen (Haiti),Haiti,Haiti,144,1
1808,38.0,Protester (United Kingdom),Government (United Kingdom),United Kingdom,145,1
1906,39.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1860,39.0,Citizen (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
1859,39.0,Citizen (Azerbaijan),Government (Azerbaijan),Azerbaijan,141,1
1887,39.0,Muslim Brotherhood,Unspecified Actor,Egypt,143,1
1869,39.0,Student Dissident (United Kingdom),Unspecified Actor,United Kingdom,141,1
1868,39.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1867,39.0,Misir Mardanov,Unspecified Actor,Azerbaijan,141,1
1907,39.0,Ladies in White,Unspecified Actor,Cuba,141,1
1861,39.0,Citizen (Australia),Unspecified Actor,Australia,141,1
1836,39.0,Student Dissident (United Kingdom),Police (United Kingdom),United Kingdom,145,1
1901,39.0,Citizen (Cuba),Unspecified Actor,Cuba,141,1
1883,39.0,Protester (Haiti),Peacekeeping Troop (United Nations),Haiti,145,1
1863,39.0,Protester (Australia),Unspecified Actor,Australia,141,1
1888,39.0,Lawmaker (India),Unspecified Actor,India,141,1
1857,39.0,Citizen (Thailand),Unspecified Actor,Thailand,141,1
1886,39.0,Protester (United Kingdom),Royal Administration (United Kingdom),United Kingdom,145,1
1893,39.0,Citizen (Australia),Government (Australia),Australia,141,1
1872,39.0,Citizen (United Kingdom),Unspecified Actor,United Kingdom,141,1
1889,39.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,145,1
1896,39.0,Activist (Russia),Unspecified Actor,Russian Federation,141,1
1877,39.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,145,1
1891,39.0,Protester (Australia),Unspecified Actor,Australia,141,1
1894,39.0,Protester (India),Unspecified Actor,India,141,1
1897,39.0,Lawmaker (South Korea),Unspecified Actor,South Korea,141,1
1831,39.0,Main Opposition (Egypt),Unspecified Actor,Egypt,143,1
1902,39.0,People's Committee (India),Unspecified Actor,India,142,1
1828,39.0,Protester (Thailand),Military (Thailand),Thailand,145,1
1875,39.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
1904,39.0,Citizen (India),Unspecified Actor,India,142,1
1864,39.0,Citizen (Israel),Unspecified Actor,Israel,141,1
1899,39.0,Protester (United States),Unspecified Actor,United States,141,1
1900,39.0,Citizen (Germany),Unspecified Actor,Germany,141,1
1856,39.0,Citizen (Thailand),Unspecified Actor,Thailand,141,1
1829,39.0,Protester (Haiti),Ruling Coalition (Haiti),Haiti,145,1
1832,39.0,Citizen (Australia),Unspecified Actor,Australia,141,1
1827,39.0,Citizen (Thailand),Government (Thailand),Thailand,141,1
1830,39.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
1876,39.0,Ladies in White,Police (Cuba),Cuba,141,1
1890,39.0,Citizen (United Kingdom),Police (United Kingdom),United Kingdom,145,1
1835,39.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
1898,39.0,Citizen (India),Unspecified Actor,India,141,1
1912,39.0,Citizen (United Kingdom),Police (United Kingdom),United Kingdom,145,1
1837,39.0,Activist (Australia),Unspecified Actor,Australia,141,1
1838,39.0,Student Dissident (United Kingdom),United Kingdom,United Kingdom,145,1
1839,39.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1840,39.0,Citizen (United Kingdom),Unspecified Actor,United Kingdom,141,1
1855,39.0,Protester (Thailand),Unspecified Actor,Thailand,141,1
1874,39.0,Opposition Supporter (Kuwait),Unspecified Actor,Kuwait,141,1
1866,39.0,Protester (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
1845,39.0,Citizen (Australia),Unspecified Actor,Australia,141,1
1842,39.0,Detainee (Philippines),Unspecified Actor,Philippines,142,1
1846,39.0,Citizen (Australia),Unspecified Actor,Australia,141,1
1870,39.0,Student Dissident (United Kingdom),Police (United Kingdom),United Kingdom,145,1
1880,39.0,Dissident (Cuba),Unspecified Actor,Cuba,141,1
1913,39.0,Protester (Haiti),Unspecified Actor,Haiti,141,1
1841,39.0,Protester (Australia),Unspecified Actor,Australia,141,1
1905,39.0,Employee (Philippines),Unspecified Actor,Philippines,142,1
1908,39.0,Dissident (Cuba),Unspecified Actor,Cuba,142,1
1911,39.0,Protester (United Kingdom),Police (United Kingdom),United Kingdom,145,1
1910,39.0,Dissident (Cuba),Unspecified Actor,Cuba,141,1
1909,39.0,Citizen (Cuba),Unspecified Actor,Cuba,141,1
1847,39.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
1858,39.0,Protester (Thailand),Military (Thailand),Thailand,145,1
1871,39.0,Jew (Israel),Unspecified Actor,Israel,141,1
1853,39.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1852,39.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,145,1
1851,39.0,Vuk Jeremić,Unspecified Actor,Serbia,143,1
1850,39.0,Protester (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
1849,39.0,Protester (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
1834,39.0,Protester (United Kingdom),Royal Administration (United Kingdom),United Kingdom,145,1
1844,39.0,Citizen (Thailand),Unspecified Actor,Thailand,141,1
1881,39.0,Student (Cuba),Unspecified Actor,Cuba,141,1
1865,39.0,Activist (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
1843,39.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1862,39.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
1878,39.0,Protester (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
1903,39.0,Activist (India),Unspecified Actor,India,142,1
1848,39.0,Protester (Australia),Unspecified Actor,Australia,141,1
1833,39.0,Protester (United Kingdom),Government (United Kingdom),United Kingdom,145,1
1854,39.0,Citizen (India),Unspecified Actor,India,141,1
1873,39.0,Main Opposition (Kuwait),Government (Kuwait),Kuwait,141,1
1895,39.0,Citizen (Indonesia),City Mayor (Indonesia),Indonesia,1411,1
1879,39.0,Believer (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
1892,39.0,Citizen (Australia),Unspecified Actor,Australia,141,1
1882,39.0,Citizen (India),Unspecified Actor,India,141,1
1885,39.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,145,1
1884,39.0,Ladies in White,Police (Cuba),Cuba,141,1
1947,40.0,Protester (Italy),Silvio Berlusconi,Italy,141,1
1920,40.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1919,40.0,Bharatiya Janata,Unspecified Actor,India,143,1
1918,40.0,Protester (National United Front for Democracy Against Dictatorship),Unspecified Actor,Thailand,141,1
1917,40.0,Citizen (Australia),Unspecified Actor,Australia,141,1
1916,40.0,Protester (United Kingdom),United Kingdom,United Kingdom,145,1
1915,40.0,Student Dissident (United Kingdom),Criminal (United Kingdom),United Kingdom,145,1
1972,40.0,Citizen (Cuba),Unspecified Actor,Cuba,141,1
1950,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1929,40.0,Employee (Indonesia),Unspecified Actor,Indonesia,141,1
1928,40.0,Employee (Indonesia),Unspecified Actor,Indonesia,141,1
1927,40.0,Protester (Taiwan),Unspecified Actor,Taiwan,141,1
1926,40.0,Detainee (Taiwan),Unspecified Actor,Taiwan,141,1
1925,40.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,145,1
1924,40.0,Citizen (Chile),Unspecified Actor,Chile,141,1
1923,40.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
1975,40.0,Citizen (Spain),Unspecified Actor,Spain,141,1
1948,40.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
1949,40.0,Protester (Italy),Unspecified Actor,Italy,141,1
1952,40.0,Citizen (Egypt),Unspecified Actor,Egypt,141,1
1930,40.0,Citizen (China),Unspecified Actor,China,141,1
1933,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1946,40.0,Pier Luigi Bersani,Silvio Berlusconi,Italy,141,1
1955,40.0,Protester (Egypt),Unspecified Actor,Egypt,141,1
1976,40.0,Citizen (Mexico),Unspecified Actor,Mexico,141,1
1945,40.0,Citizen (Italy),Unspecified Actor,Italy,141,1
1944,40.0,Citizen (Pakistan),Unspecified Actor,Pakistan,141,1
1943,40.0,Protester (Germany),Unspecified Actor,Germany,141,1
1942,40.0,Protester (Germany),Government (Germany),Germany,1412,1
1941,40.0,Citizen (Italy),Unspecified Actor,Italy,141,1
1940,40.0,Main Opposition (Italy),Unspecified Actor,Italy,141,1
1939,40.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
1963,40.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
1936,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1959,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1960,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,144,1
1956,40.0,Student Dissident (United Kingdom),United Kingdom,United Kingdom,145,1
1957,40.0,Mob (India),Police (India),India,145,1
1921,40.0,Citizen (India),Unspecified Actor,India,144,1
1951,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1971,40.0,Citizen (Brazil),Unspecified Actor,Brazil,141,1
1938,40.0,Citizen (Afghanistan),Afghanistan,Afghanistan,141,1
1958,40.0,Citizen (Cuba),Unspecified Actor,Cuba,141,1
1922,40.0,Citizen (Cuba),Police (Cuba),Cuba,141,1
1964,40.0,Citizen (Russia),Police (Russia),Russian Federation,145,1
1967,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1968,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1937,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1966,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1965,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1914,40.0,Protester (Haiti),Ruling Party (Haiti),Haiti,145,1
1969,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,144,1
1970,40.0,Employee (Bangladesh),Police (Bangladesh),Bangladesh,145,1
1973,40.0,Dissident (Cuba),Unspecified Actor,Cuba,141,1
1974,40.0,Citizen (Peru),Foreign Affairs (United Kingdom),Peru,141,1
1962,40.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,145,1
1977,40.0,Citizen (Mexico),Unspecified Actor,Mexico,141,1
1953,40.0,Protester (Egypt),Legislature (Egypt),Egypt,141,1
1954,40.0,Main Opposition (Egypt),Legislature (Egypt),Egypt,143,1
1932,40.0,Protester (India),Police (India),India,145,1
1931,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1935,40.0,Human Rights Activist (Egypt),Unspecified Actor,Egypt,141,1
1934,40.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1978,40.0,Citizen (South Korea),Unspecified Actor,South Korea,141,1
1961,40.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,145,1
2050,41.0,Citizen (Argentina),Unspecified Actor,Argentina,141,1
2039,41.0,Citizen (Russia),Police (Russia),Russian Federation,141,1
2052,41.0,Activist (United States),Unspecified Actor,United States,141,1
2049,41.0,Citizen (Mexico),Police (Mexico),Mexico,141,1
2051,41.0,Citizen (Mexico),Unspecified Actor,Mexico,141,1
2053,41.0,Citizen (United Kingdom),Unspecified Actor,United Kingdom,141,1
2030,41.0,Farm Worker (India),India,India,141,1
2035,41.0,Protester (Russia),Unspecified Actor,Russian Federation,144,1
1990,41.0,Citizen (Egypt),Unspecified Actor,Egypt,141,1
2016,41.0,Student (Russia),Unspecified Actor,Russian Federation,141,1
2036,41.0,Activist (Russia),Unspecified Actor,Russian Federation,141,1
1993,41.0,Citizen (India),Unspecified Actor,India,141,1
2015,41.0,Student (Russia),Unspecified Actor,Russian Federation,141,1
1986,41.0,Representatives (Pakistan),Unspecified Actor,Pakistan,141,1
1991,41.0,Citizen (Israel),Police (Israel),Israel,145,1
1987,41.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2011,41.0,Citizen (Italy),Unspecified Actor,Italy,141,1
2048,41.0,Protester (Italy),Silvio Berlusconi,Italy,141,1
2047,41.0,Protester (United Kingdom),Rolls Royce,United Kingdom,145,1
2046,41.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
2026,41.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2054,41.0,Citizen (Mexico),Unspecified Actor,Mexico,141,1
2004,41.0,People Associated with the Opposition (Egypt),Unspecified Actor,Egypt,143,1
2009,41.0,Citizen (Serbia),Unspecified Actor,Serbia,143,1
2008,41.0,Citizen (Italy),Unspecified Actor,Italy,141,1
2012,41.0,Citizen (Kosovo),Unspecified Actor,Kosovo,141,1
2010,41.0,Citizen (Italy),Unspecified Actor,Italy,141,1
2007,41.0,Citizen (Russia),Vladimir Putin,Russian Federation,1411,1
2001,41.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2013,41.0,Citizen (Kosovo),Unspecified Actor,Kosovo,141,1
2044,41.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2045,41.0,Congress Party,Unspecified Actor,India,141,1
1988,41.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1985,41.0,Protester (India),Military (India),India,141,1
2002,41.0,Citizen (Russia),Vladimir Putin,Russian Federation,1411,1
2003,41.0,Activist (Russia),Vladimir Putin,Russian Federation,1411,1
2027,41.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2022,41.0,Citizen (Australia),Unspecified Actor,Australia,141,1
2021,41.0,Student (Russia),Unspecified Actor,Russian Federation,141,1
2020,41.0,Student (Russia),Unspecified Actor,Russian Federation,141,1
2023,41.0,Activist (Egypt),Unspecified Actor,Egypt,141,1
1997,41.0,Party Member (Afghanistan),Independent Electoral Commission,Afghanistan,141,1
1998,41.0,Party Member (Afghanistan),Unspecified Actor,Afghanistan,141,1
1999,41.0,Citizen (Italy),Unspecified Actor,Italy,141,1
2014,41.0,Rioter (Russia),Police (Russia),Russian Federation,145,1
1996,41.0,Protester (Egypt),Unspecified Actor,Egypt,141,1
1995,41.0,Main Opposition (Egypt),Legislature (Egypt),Egypt,143,1
1994,41.0,Protester (Egypt),Legislature (Egypt),Egypt,141,1
2005,41.0,Muslim Brotherhood,Unspecified Actor,Egypt,143,1
2028,41.0,Student (India),Education (India),India,141,1
2043,41.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
1992,41.0,Militia (Iran),Unspecified Actor,Iran,141,1
2032,41.0,Employee (Bangladesh),Unspecified Actor,Bangladesh,141,1
2031,41.0,Protester (India),Unspecified Actor,India,144,1
2040,41.0,Citizen (Mexico),Unspecified Actor,Mexico,141,1
2042,41.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2033,41.0,Employee (Bangladesh),Unspecified Actor,Bangladesh,141,1
2024,41.0,Protester (Egypt),Unspecified Actor,Egypt,141,1
2034,41.0,Student (Iran),Unspecified Actor,Iran,141,1
2006,41.0,Citizen (Russia),Government (Russia),Russian Federation,141,1
1983,41.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
2038,41.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2025,41.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
2041,41.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
2037,41.0,Citizen (Russia),Police (Russia),Russian Federation,145,1
1989,41.0,Protester (Egypt),Unspecified Actor,Egypt,141,1
2019,41.0,Activist (Russia),Unspecified Actor,Russian Federation,141,1
2018,41.0,Protester (Russia),Police (Russia),Russian Federation,141,1
2017,41.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
2029,41.0,Citizen (India),Unspecified Actor,India,141,1
1984,41.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
1979,41.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
2000,41.0,Protester (Egypt),Legislature (Egypt),Egypt,141,1
1981,41.0,Rioter (Russia),Police (Russia),Russian Federation,145,1
1980,41.0,Citizen (Serbia),Unspecified Actor,Serbia,143,1
1982,41.0,Rioter (Russia),Police (Russia),Russian Federation,145,1
2114,42.0,Activist (India),Unspecified Actor,India,145,1
2121,42.0,Guillermo Fariñas,Cuba,Cuba,1422,1
2110,42.0,Citizen (Russia),Police (Russia),Russian Federation,145,1
2117,42.0,Citizen (Pakistan),Unspecified Actor,Pakistan,141,1
2062,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2071,42.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
2068,42.0,Citizen (Russia),Russia,Russian Federation,141,1
2067,42.0,Mehdi Karrubi,Government (Iran),Iran,141,1
2072,42.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
2061,42.0,Citizen (Mexico),Unspecified Actor,Mexico,141,1
2096,42.0,Citizen (Spain),Unspecified Actor,Spain,141,1
2095,42.0,Gianfranco Fini,Unspecified Actor,Italy,141,1
2134,42.0,Citizen (Mexico),Unspecified Actor,Mexico,141,1
2107,42.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,144,1
2074,42.0,Protester (Israel),Unspecified Actor,Israel,141,1
2057,42.0,Protester (United Kingdom),Police (United Kingdom),United Kingdom,145,1
2090,42.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
2089,42.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
2088,42.0,Opposition Activist (Egypt),Unspecified Actor,Egypt,141,1
2127,42.0,Citizen (India),India,India,141,1
2078,42.0,Activist (India),Unspecified Actor,India,141,1
2077,42.0,Activist (Bharatiya Janata),Police (India),India,145,1
2076,42.0,Citizen (Ukraine),Cabinet / Council of Ministers / Advisors (Ukraine),Ukraine,141,1
2075,42.0,Protester (National United Front for Democracy Against Dictatorship),Unspecified Actor,Thailand,141,1
2099,42.0,Zimbabwe Lawyers for Human Rights,Unspecified Actor,Zimbabwe,141,1
2058,42.0,Protester (United Kingdom),Rolls Royce,United Kingdom,145,1
2059,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2087,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2086,42.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
2085,42.0,Protester (Maldives),Israel,Maldives,145,1
2084,42.0,People Associated with the Opposition (Venezuela),Unspecified Actor,Venezuela,143,1
2083,42.0,Lawmaker (India),Unspecified Actor,India,141,1
2082,42.0,Employee (Greece),Unspecified Actor,Greece,143,1
2108,42.0,Employee (Bangladesh),Unspecified Actor,Bangladesh,141,1
2073,42.0,Citizen (Israel),Unspecified Actor,Israel,141,1
2106,42.0,Citizen (United States),Unspecified Actor,United States,144,1
2124,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2112,42.0,Medical Personnel (India),Unspecified Actor,India,143,1
2081,42.0,Citizen (Norway),Member of the Judiciary (Norway),Norway,143,1
2069,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2111,42.0,Citizen (Russia),Police (Russia),Russian Federation,145,1
2066,42.0,Activist (Haiti),Sarah Palin,Haiti,141,1
2120,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,142,1
2064,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2105,42.0,Citizen (United Kingdom),Unspecified Actor,United Kingdom,141,1
2056,42.0,University of Tehran,Foreign Affairs (United Kingdom),Iran,141,1
2123,42.0,Employee (Mexico),Unspecified Actor,Mexico,143,1
2070,42.0,Protester (Israel),Unspecified Actor,Israel,141,1
2118,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2060,42.0,Activist (United States),Unspecified Actor,United States,141,1
2094,42.0,Protester (Italy),Unspecified Actor,Italy,141,1
2109,42.0,Protester (Indonesia),Police (Indonesia),Indonesia,145,1
2125,42.0,Employee (Bangladesh),Bangladesh,Bangladesh,141,1
2133,42.0,Citizen (Guatemala),Unspecified Actor,Guatemala,144,1
2063,42.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
2126,42.0,Employee (Bangladesh),Unspecified Actor,Bangladesh,141,1
2135,42.0,Citizen (Mexico),Unspecified Actor,Mexico,141,1
2093,42.0,Citizen (United Kingdom),Government (United Kingdom),United Kingdom,141,1
2065,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,144,1
2091,42.0,Student Dissident (Iran),Other Authorities / Officials (Iran),Iran,141,1
2104,42.0,Citizen (United Kingdom),United Kingdom,United Kingdom,141,1
2113,42.0,Citizen (India),Unspecified Actor,India,141,1
2092,42.0,Professor (United Kingdom),Government (United Kingdom),United Kingdom,141,1
2115,42.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
2097,42.0,Citizen (India),Unspecified Actor,India,141,1
2098,42.0,Employee (Bangladesh),Police (Bangladesh),Bangladesh,145,1
2116,42.0,Student (Iran),United Kingdom,Iran,141,1
2119,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,142,1
2100,42.0,Citizen (Iran),Scientist (Iran),Iran,141,1
2080,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2102,42.0,Citizen (Russia),Police (Russia),Russian Federation,145,1
2101,42.0,Citizen (Japan),Foreign Affairs (Japan),Japan,141,1
2079,42.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2132,42.0,Orlando Zapata,Unspecified Actor,Cuba,142,1
2122,42.0,Medical Personnel (Mexico),Unspecified Actor,Mexico,143,1
2055,42.0,Employee (Bangladesh),Unspecified Actor,Bangladesh,141,1
2128,42.0,Protester (India),Police (India),India,141,1
2103,42.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
